,poste,Location,date publication,delai,genre,lien_publication,Entreprise
118,Ingénieur Test  Automatisation Confirmé (H/F) , Casablanca (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-ingenieur-test-automatisation-confirme-hf-recrutement-atos-casablanca-149319.html, atos casablanca 
119,Ingénieur PHP Drupal Confirmé-Sénior (H/F) , Casablanca (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-ingenieur-php-drupal-confirme-senior-hf-recrutement-atos-casablanca-149318.html, atos casablanca 
120,Consultant SAP PM Confirmé - Sénior (H/F) , Casablanca (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-consultant-sap-pm-confirme---senior-hf-recrutement-atos-casablanca-149317.html, atos casablanca 
121,Comptable Confirmé ( CDD) ," Technopolis, Sala Al Jadida (Maroc)                                ",2023-04-13,2023-06-13,CDD,https://www.rekrute.com/offre-emploi-comptable-confirme-cdd-recrutement-dxc-technology-maroc-technopolis-sala-al-jadida-149335.html, dxc technology maroc technopolis sala al jadida 
122,Développeur Informatica - Freelance - , Casablanca (Maroc)                                ,2023-04-13,2023-06-13,Freelance,https://www.rekrute.com/offre-emploi-developpeur-informatica---freelance---recrutement-altados-casablanca-149316.html, altados casablanca 
123,Consultant SAP WM/QM Confirmé - Sénior (H/F) , Casablanca (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-consultant-sap-wmqm-confirme---senior-hf-recrutement-atos-casablanca-149315.html, atos casablanca 
124,Consultant SAP SD/MM Confirmé - Sénior (H/F) , Casablanca (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-consultant-sap-sdmm-confirme---senior-hf-recrutement-atos-casablanca-149313.html, atos casablanca 
125,Téléconseillers (H/F) , Rabat (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-teleconseillers-hf-recrutement-confidentiel-rabat-149312.html, confidentiel rabat 
126,Chef de produit (H/F) , Rabat (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-chef-de-produit-hf-recrutement-confidentiel-rabat-149311.html, confidentiel rabat 
127,Consultant SAP FICO confirmé / Sénior (H/F) , Casablanca (Maroc)                                ,2023-04-13,2023-08-05,CDI,https://www.rekrute.com/offre-emploi-consultant-sap-fico-confirme-senior-hf-recrutement-atos-casablanca-147914.html, atos casablanca 
128,Consultant SAP ABAP Confirmé - Senior (H/F) , Casablanca (Maroc)                                ,2023-04-13,2023-08-05,CDI,https://www.rekrute.com/offre-emploi-consultant-sap-abap-confirme---senior-hf-recrutement-atos-casablanca-147916.html, atos casablanca 
129,Spécialiste SIRH (H/F) , Rabat (Maroc)                                ,2023-04-13,2023-04-06,CDI,https://www.rekrute.com/offre-emploi-specialiste-sirh-hf-recrutement-cnexia-rabat-148908.html, cnexia rabat 
130,Conseillers Commerciaux en Crédit , Casablanca (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-conseillers-commerciaux-en-credit-recrutement-unifitel-casablanca-149310.html, unifitel casablanca 
131,Manager/Superviseur d'équipe , Casablanca (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-managersuperviseur-dequipe-recrutement-unifitel-casablanca-149309.html, unifitel casablanca 
132,Conseiller Commercial - Métiers de l'assurance , Casablanca (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-conseiller-commercial---metiers-de-lassurance-recrutement-unifitel-casablanca-149308.html, unifitel casablanca 
133,Senior Talent Acquisition , Casablanca (Maroc)                                ,2023-04-13,2023-06-05,CDI,https://www.rekrute.com/offre-emploi-senior-talent-acquisition-recrutement-pwc-services-casablanca-147823.html, pwc services casablanca 
134,Formateur , Casablanca (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-formateur-recrutement-unifitel-casablanca-149307.html, unifitel casablanca 
135,Deutschsprachiger Team-manager , Rabat (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-deutschsprachiger-team-manager-recrutement-foundever-ex-sitel-group-rabat-149305.html, foundever ex sitel group rabat 
136,Data Architect , Casablanca (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-data-architect-recrutement-sofrecom-services-maroc-casablanca-149304.html, sofrecom services maroc casablanca 
137,Bilingual Customer advisor (English and classical Arabic) , Casablanca (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-bilingual-customer-advisor-english-and-classical-arabic-recrutement-foundever-ex-sitel-group-casablanca-149303.html, foundever ex sitel group casablanca 
138,Assistante Achats Internes et Moyens Généraux (Zone Ouled Saleh) , Bouskoura (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-assistante-achats-internes-et-moyens-generaux-zone-ouled-saleh-recrutement-foods-and-goods-bouskoura-149299.html, foods and goods bouskoura 
139,Ingénieur Fullstack Senior , Technopolis (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-ingenieur-fullstack-senior-recrutement-xpertize-africa-technopolis-149302.html, xpertize africa technopolis 
140,Logistics Manager , Bouskoura (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-logistics-manager-recrutement-foods-and-goods-bouskoura-149301.html, foods and goods bouskoura 
141,Opérateur Logistique , Bouskoura (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-operateur-logistique-recrutement-foods-and-goods-bouskoura-149300.html, foods and goods bouskoura 
142,Category Manager , Bouskoura (Maroc)                                ,2023-04-13,2023-01-05,CDI,https://www.rekrute.com/offre-emploi-category-manager-recrutement-foods-and-goods-bouskoura-147645.html, foods and goods bouskoura 
143,Responsable Partenariats , Casablanca (Maroc)                                ,2023-04-13,2023-05-27,CDI,https://www.rekrute.com/offre-emploi-responsable-partenariats-recrutement-emotion-box-casablanca-148458.html, emotion box casablanca 
144,Cabin Crew - Relocation to Dubai , Dubai (Émirats Arabes Unis)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-cabin-crew---relocation-to-dubai-recrutement-emirates-airlines-dubai-149297.html, emirates airlines dubai 
145,Infographiste Expérimenté (H/F) , Casablanca (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-infographiste-experimente-hf-recrutement-disty-technologies-casablanca-149119.html, disty technologies casablanca 
146,Développeur Junior H/F , Casablanca (Maroc)                                ,2023-04-13,2023-06-13,CDI,https://www.rekrute.com/offre-emploi-developpeur-junior-hf-recrutement-linedata-maroc-casablanca-149296.html, linedata maroc casablanca 
147,Che de projet SHS , CASABLANCA (Maroc)                                ,2023-04-13,2023-06-13,Freelance,https://www.rekrute.com/offre-emploi-che-de-projet-shs-recrutement-ositel-group-casablanca-149295.html, ositel group casablanca 
148,DATA Engineer SCALA , Rabat (Maroc)                                ,2023-04-13,2023-09-05,CDI,https://www.rekrute.com/offre-emploi-data-engineer-scala-recrutement-alten-maroc-rabat-147997.html, alten maroc rabat 
149,DATA Engineer/ Développeur SQL , Rabat (Maroc)                                ,2023-04-13,2023-09-05,CDI,https://www.rekrute.com/offre-emploi-data-engineer-developpeur-sql-recrutement-alten-maroc-rabat-147999.html, alten maroc rabat 
150,Infrastructure Administrator-Confirmé , Rabat (Maroc)                                ,2023-04-13,2023-04-16,CDI,https://www.rekrute.com/offre-emploi-infrastructure-administrator-confirme-recrutement-alten-maroc-rabat-147142.html, alten maroc rabat 
151,Database Administrator confirmé Senior , Rabat (Maroc)                                ,2023-04-13,2023-04-16,CDI,https://www.rekrute.com/offre-emploi-database-administrator-confirme-senior-recrutement-alten-maroc-rabat-147143.html, alten maroc rabat 
152,Consultant JAVA /KAFKA , CASABLANCA (Maroc)                                ,2023-04-13,2023-06-13,Freelance,https://www.rekrute.com/offre-emploi-consultant-java-kafka-recrutement-ositel-group-casablanca-149294.html, ositel group casablanca 
153,Architecte Expérimenté Cloud F/H , Casablanca (Maroc)                                ,2023-12-04,2023-07-05,CDI,https://www.rekrute.com/offre-emploi-architecte-experimente-cloud-fh-recrutement-deloitte-extended-services-casablanca-145960.html, deloitte extended services casablanca 
154,Consultant Expérimenté DevOps F/H , Casablanca (Maroc)                                ,2023-12-04,2023-05-21,CDI,https://www.rekrute.com/offre-emploi-consultant-experimente-devops-fh-recrutement-deloitte-extended-services-casablanca-148338.html, deloitte extended services casablanca 
155,Ingénieur Expérimenté Cloud F/H , Casablanca (Maroc)                                ,2023-12-04,2023-05-21,CDI,https://www.rekrute.com/offre-emploi-ingenieur-experimente-cloud-fh-recrutement-deloitte-extended-services-casablanca-148330.html, deloitte extended services casablanca 
156,Stage Conseiller Commercial , Casablanca (Maroc)                                ,2023-12-04,2023-12-06,Stage,https://www.rekrute.com/offre-emploi-stage-conseiller-commercial-recrutement-gwala-casablanca-149293.html, gwala casablanca 
157,Manager SOC (Security Operations Center) , Rabat (Maroc)                                ,2023-12-04,2023-12-06,CDI,https://www.rekrute.com/offre-emploi-manager-soc-security-operations-center-recrutement-orh-assessment-rabat-149292.html, orh assessment rabat 
158,Manager des Projets d’Infrastructure , Rabat (Maroc)                                ,2023-12-04,2023-12-06,CDI,https://www.rekrute.com/offre-emploi-manager-des-projets-dinfrastructure-recrutement-orh-assessment-rabat-149291.html, orh assessment rabat 
159,Contrôleur Qualité , Fes (Maroc)                                ,2023-12-04,2023-12-06,CDI,https://www.rekrute.com/offre-emploi-controleur-qualite-recrutement-alten-maroc-fes-149290.html, alten maroc fes 
160,Ingénieur Devops , Sala Al Jadida (Maroc)                                ,2023-12-04,2023-12-06,CDI,https://www.rekrute.com/offre-emploi-ingenieur-devops-recrutement-sofrecom-services-maroc-sala-al-jadida-149286.html, sofrecom services maroc sala al jadida 
161,Chargé qualité , Casablanca (Maroc)                                ,2023-12-04,2023-12-06,CDI,https://www.rekrute.com/offre-emploi-charge-qualite-recrutement-groupe-labelvie---carrefour-casablanca-149289.html, groupe labelvie   carrefour casablanca 
162,Responsable Administratif & Financier (H/F) , Marrakech (Maroc)                                ,2023-12-04,2023-12-06,CDI,https://www.rekrute.com/offre-emploi-responsable-administratif-financier-hf-recrutement-confidentiel-marrakech-149247.html, confidentiel marrakech 
163,Développeur Devops , Rabat (Maroc)                                ,2023-12-04,2023-12-06,CDI,https://www.rekrute.com/offre-emploi-developpeur-devops-recrutement-orange-business-rabat-149288.html, orange business rabat 
164,Développeur PHP (H/F) , Casablanca (Maroc)                                ,2023-12-04,2023-05-23,CDI,https://www.rekrute.com/offre-emploi-developpeur-php-hf-recrutement-sofrecom-services-maroc-casablanca-148436.html, sofrecom services maroc casablanca 
165,Ingénieur Devops SRE , Rabat (Maroc)                                ,2023-12-04,2023-12-06,CDI,https://www.rekrute.com/offre-emploi-ingenieur-devops-sre-recrutement-orange-business-rabat-149287.html, orange business rabat 
166,Technical Support Coordinator H/F , Casablanca (Maroc)                                ,2023-12-04,2023-05-27,CDI,https://www.rekrute.com/offre-emploi-technical-support-coordinator-hf-recrutement-maroc-climate-and-security-mcs---carrier-casablanca-148553.html, maroc climate and security mcs   carrier casablanca 
167,Chargé(e)s de collecte de dons , Rabat (Maroc)                                ,2023-12-04,2023-05-28,CDI,https://www.rekrute.com/offre-emploi-chargees-de-collecte-de-dons-recrutement-aria-group-rabat-148635.html, aria group rabat 
168,Testeur Automaticien , Casablanca (Maroc)                                ,2023-12-04,2023-12-06,CDI,https://www.rekrute.com/offre-emploi-testeur-automaticien-recrutement-sofrecom-services-maroc-casablanca-149282.html, sofrecom services maroc casablanca 
169,Développeur DotNet , Casablanca (Maroc)                                ,2023-12-04,2023-12-06,CDI,https://www.rekrute.com/offre-emploi-developpeur-dotnet-recrutement-sofrecom-services-maroc-casablanca-149280.html, sofrecom services maroc casablanca 
170,Ingénieur d'exploitation N3 , Casablanca (Maroc)                                ,2023-12-04,2023-12-06,CDI,https://www.rekrute.com/offre-emploi-ingenieur-dexploitation-n3-recrutement-sofrecom-services-maroc-casablanca-149279.html, sofrecom services maroc casablanca 
171,MAITRE D'HOTEL , OUJDA (Maroc)                                ,2023-12-04,2023-12-06,Autre,https://www.rekrute.com/offre-emploi-maitre-dhotel-recrutement-atlas-hospitality-morocco-ahm-oujda-149285.html, atlas hospitality morocco ahm oujda 
172,Superviseur en centre d’appel pour une activité Telco , Fès (Maroc)                                ,2023-12-04,2023-12-06,CDI,https://www.rekrute.com/offre-emploi-superviseur-en-centre-dappel-pour-une-activite-telco-recrutement-webhelp-maroc-fes-149284.html, webhelp maroc fes 
173,Ingénieur qualité - secteur industriel H/F , Settat (Maroc)                                ,2023-12-04,2023-12-06,CDI,https://www.rekrute.com/offre-emploi-ingenieur-qualite---secteur-industriel-hf-recrutement-manpower-agences-settat-149283.html, manpower agences settat 
174,Responsable Administratif & Financier (H/F) , Casablanca (Maroc)                                ,2023-12-04,2023-12-06,CDI,https://www.rekrute.com/offre-emploi-responsable-administratif-financier-hf-recrutement-confidentiel-casablanca-149246.html, confidentiel casablanca 
